geoid10,county,namelsad10,city,ngo_section,population,commute,pet,garden_pct,home_value_2012,x,y
48113000406,Dallas County,Census Tract 4.06,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,7222,,40.0800018310547,23.57,"$96,856",-96.8522420557558,32.8356880638938
48121020107,Denton County,Census Tract 201.07,Denton County,Allen/Frisco/McKinney,5154,36.5,62.2299995422363,34.29,"$150,755",-96.9916007119932,33.2058433561932
48439105514,Tarrant County,Census Tract 1055.14,Fort Worth,,2745,20.6,32.0299987792969,16.88,$0,-97.4050542060174,32.675180998651
48113020300,Dallas County,Census Tract 203,Dallas,White Rock/East Dallas,2955,,12.6899995803833,10.85,"$99,185",-96.7662539357436,32.7742215226116
48439102201,Tarrant County,Census Tract 1022.01,Fort Worth,,3601,18.1,51.9799995422363,37.57,"$141,245",-97.3908901772696,32.7508248013331
48113016610,Dallas County,Census Tract 166.10,DeSoto,Best Southwest/Oak Cliff/Grand Prairie,4875,31.3,51.8400001525879,30.96,"$129,991",-96.8320570200072,32.6112913809109
48439105512,Tarrant County,Census Tract 1055.12,Fort Worth,,4268,26.6,55.7999992370605,42.61,"$163,791",-97.3836426314993,32.645249382225
48439113107,Tarrant County,Census Tract 1131.07,Arlington,,2431,23.3,57.6399993896484,43.81,"$189,495",-97.1190276373617,32.7697030893561
48113014501,Dallas County,Census Tract 145.01,Irving,Irving/Coppell,3135,,55.6300010681152,36.48,"$130,154",-96.96778852833,32.8315869839942
48439111015,Tarrant County,Census Tract 1110.15,Crowley,,2421,28.8,60.939998626709,34.19,"$118,025",-97.3523693592373,32.5699192210362
48439113808,Tarrant County,Census Tract 1138.08,Watauga,,6629,28.9,60.7900009155273,34.28,"$120,342",-97.2484366325927,32.875317766795
48085030514,Collin County,Census Tract 305.14,McKinney,Allen/Frisco/McKinney,6956,30.5,60,37.42,"$172,511",-96.6732429513604,33.1592241246939
48113013806,Dallas County,Census Tract 138.06,Farmers Branch,Park Cities/North Dallas/Uptown/Oak Lawn,2492,22.5,32.3800010681152,17.61,"$271,094",-96.8367431136922,32.9359205313471
48085031656,Collin County,Census Tract 316.56,Plano,Plano/Murphy/Wylie,2716,22.5,47.3400001525879,31.31,"$398,693",-96.8333016266626,33.0729095491076
48113015401,Dallas County,Census Tract 154.01,Grand Prairie,Best Southwest/Oak Cliff/Grand Prairie,6137,24.1,45.5999984741211,33.29,"$160,664",-97.0219952853272,32.7707641041195
48113016100,Dallas County,Census Tract 161,Grand Prairie,Best Southwest/Oak Cliff/Grand Prairie,3951,,45.8199996948242,26.68,"$104,459",-97.0252004345698,32.725496307398
48113016622,Dallas County,Census Tract 166.22,Glenn Heights,Best Southwest/Oak Cliff/Grand Prairie,3464,28.6,60.7599983215332,34.29,"$124,279",-96.839293362932,32.5547760188117
48113013616,Dallas County,Census Tract 136.16,Addison,Carrollton/Farmers Branch/Addison,6123,18,33.4700012207031,20.35,"$162,781",-96.8245298716207,32.9556870883752
48113014128,Dallas County,Census Tract 141.28,Irving,Irving/Coppell,3462,22.6,46.5099983215332,30.23,"$215,513",-96.9566129678966,32.9340033717944
48439111309,Tarrant County,Census Tract 1113.09,Mansfield,,4604,25.2,57.9900016784668,33.9,"$105,871",-97.1255130473721,32.557726311764
48439113212,Tarrant County,Census Tract 1132.12,North Richland Hills,,4166,25,52.6699981689453,37.81,"$173,922",-97.244089966631,32.8318675495453
48113012302,Dallas County,Census Tract 123.02,Dallas,White Rock/East Dallas,7057,31.1,40.1699981689453,19.9,"$107,187",-96.6755000382052,32.8078632126394
48439111521,Tarrant County,Census Tract 1115.21,Arlington,,8361,23,48.4199981689453,26.08,"$100,924",-97.0717201886814,32.6987274482096
48439111548,Tarrant County,Census Tract 1115.48,Grand Prairie,Best Southwest/Oak Cliff/Grand Prairie,7989,30.8,61.0999984741211,34.1,"$188,310",-97.0577320881482,32.6217820856615
48439111526,Tarrant County,Census Tract 1115.26,Arlington,,4124,20.3,50.5299987792969,31.03,"$119,495",-97.1346427698475,32.7031351996815
48113016516,Dallas County,Census Tract 165.16,Duncanville,Best Southwest/Oak Cliff/Grand Prairie,5509,22.8,51.3699989318848,28.43,"$113,755",-96.8999548473886,32.654364260394
48113014902,Dallas County,Census Tract 149.02,Irving,Irving/Coppell,2366,,56.4199981689453,33.63,"$118,276",-96.9359164192834,32.811603335831
48439113626,Tarrant County,Census Tract 1136.26,Bedford,,3852,24.2,64.7600021362305,41.16,"$183,349",-97.146052541303,32.8564974863408
48439110600,Tarrant County,Census Tract 1106,Westworth Village,,2463,20,47.0900001525879,28.06,"$88,629",-97.4239162021337,32.7598022104034
48113013725,Dallas County,Census Tract 137.25,Carrollton,Carrollton/Farmers Branch/Addison,3652,21.3,32.0299987792969,16.87,"$192,500",-96.8463689779408,32.9626350223315
48113015000,Dallas County,Census Tract 150,Irving,Irving/Coppell,7983,23.5,47.2000007629395,27.18,"$119,677",-96.9373232125657,32.7919696825363
48113018128,Dallas County,Census Tract 181.28,Garland,Garland/Mesquite,5526,25.8,50.4799995422363,27.31,"$111,149",-96.6060162321139,32.8543363004578
48113010904,Dallas County,Census Tract 109.04,Dallas,Best Southwest/Oak Cliff/Grand Prairie,3476,36.5,32.0900001525879,11.41,"$153,125",-96.8721017311166,32.6755871808819
48113018501,Dallas County,Census Tract 185.01,Garland,Garland/Mesquite,3689,28.5,54.9799995422363,34.39,"$101,563",-96.6710734424391,32.8892289791545
48113017813,Dallas County,Census Tract 178.13,Mesquite,Garland/Mesquite,5994,27.2,44.2000007629395,25.35,"$121,173",-96.6190307574941,32.8019609990085
48113009303,Dallas County,Census Tract 93.03,Dallas,Garland/Mesquite,4088,,40.9799995422363,24.14,"$43,297",-96.7192992623761,32.7232249917324
48113003901,Dallas County,Census Tract 39.01,Dallas,White Rock/East Dallas,1886,,25.1200008392334,13.3,"$43,293",-96.7451819835328,32.759903493364
48113008900,Dallas County,Census Tract 89,Dallas,Best Southwest/Oak Cliff/Grand Prairie,2623,,30.5799999237061,13.24,"$60,880",-96.7912564644771,32.7432391666953
48439113629,Tarrant County,Census Tract 1136.29,Bedford,,4346,,48,35.33,"$168,347",-97.1483498185346,32.843850655545
48113010803,Dallas County,Census Tract 108.03,Dallas,Best Southwest/Oak Cliff/Grand Prairie,6527,26.9,51.0800018310547,31.62,"$134,837",-96.877731076484,32.6987484642481
48113013005,Dallas County,Census Tract 130.05,Dallas,Richardson/Far North Dallas/Lake Highlands,3409,27.4,55.0499992370605,38.44,"$208,518",-96.7049193599673,32.8748855398346
48439111408,Tarrant County,Census Tract 1114.08,Arlington,,3015,23.4,55.8600006103516,35.99,"$203,686",-97.1912237270791,32.6199593695942
48113018118,Dallas County,Census Tract 181.18,Garland,Garland/Mesquite,7648,28.8,57.1399993896484,34.06,"$163,864",-96.5888810691274,32.8646971735018
48439111551,Tarrant County,Census Tract 1115.51,Mansfield,,7551,31.8,61.060001373291,34.09,"$200,791",-97.1330334026225,32.6044106089229
48113016619,Dallas County,Census Tract 166.19,DeSoto,Best Southwest/Oak Cliff/Grand Prairie,3489,29.7,48.8300018310547,28.87,"$130,180",-96.8489904021438,32.6118354093995
48085030304,Collin County,Census Tract 303.04,Prosper,Allen/Frisco/McKinney,2922,32.5,61.0699996948242,34.11,"$238,119",-96.8135312599776,33.2421694446155
48113018506,Dallas County,Census Tract 185.06,Dallas,Richardson/Far North Dallas/Lake Highlands,3448,,32.0200004577637,16.88,"$130,556",-96.6963216585547,32.895946657316
48113012210,Dallas County,Census Tract 122.10,Dallas,White Rock/East Dallas,4283,,32.1199989318848,11.4,"$143,235",-96.6915985975584,32.8110570198749
48439123600,Tarrant County,Census Tract 1236,Fort Worth,,2563,,23.0900001525879,16.98,"$74,250",-97.3283056323689,32.7301759378971
48439104605,Tarrant County,Census Tract 1046.05,Fort Worth,,4242,24,44.4700012207031,27.32,"$74,686",-97.2929884455975,32.6954026199478
48113007826,Dallas County,Census Tract 78.26,Dallas,Richardson/Far North Dallas/Lake Highlands,352,25,32.1399993896484,11.43,"$68,750",-96.7341869103501,32.8712503417157
48121021722,Denton County,Census Tract 217.22,Flower Mound,Lewisville/Flower Mound/Highland Village,4336,26.3,60.9000015258789,34.2,"$168,064",-97.0545815148489,33.0434744434907
48113018134,Dallas County,Census Tract 181.34,Rowlett,Rockwall/Rowlett,5445,32.7,60.9199981689453,34.2,"$154,569",-96.5264450479457,32.9024405871137
48113010903,Dallas County,Census Tract 109.03,Dallas,Best Southwest/Oak Cliff/Grand Prairie,3256,36.5,32.1100006103516,11.39,"$107,963",-96.8868307096913,32.6764024840619
48439123400,Tarrant County,Census Tract 1234,Fort Worth,,2122,,25.9300003051758,16.95,"$113,095",-97.3379439686199,32.7353683545264
48113013711,Dallas County,Census Tract 137.11,Farmers Branch,Carrollton/Farmers Branch/Addison,2814,,35.3600006103516,20.2,"$149,051",-96.8870380132556,32.9424744286133
48439100102,Tarrant County,Census Tract 1001.02,Fort Worth,,4934,25.4,51.1399993896484,29.94,"$96,908",-97.3120562317813,32.7833774550568
48439123300,Tarrant County,Census Tract 1233,Fort Worth,,4552,,33.7999992370605,21.34,"$235,278",-97.3379027293462,32.7484735564454
48439102302,Tarrant County,Census Tract 1023.02,Fort Worth,,5771,20.7,54.310001373291,31,"$75,313",-97.4467168480752,32.7044808499228
48439105008,Tarrant County,Census Tract 1050.08,Fort Worth,,7792,26.1,50.2000007629395,28.05,"$129,881",-97.3250651005538,32.8499972351435
48439113926,Tarrant County,Census Tract 1139.26,Fort Worth,,13079,30.8,61.4199981689453,34.75,"$153,714",-97.3298282872928,32.929729124961
48439102602,Tarrant County,Census Tract 1026.02,Fort Worth,,3551,19.1,54.8199996948242,34.28,"$108,913",-97.381321688563,32.7303967182523
48439102401,Tarrant County,Census Tract 1024.01,Fort Worth,,3865,20,40.5999984741211,24.66,"$183,333",-97.4182735064495,32.7226076949277
48113019900,Dallas County,Census Tract 199,Cockrell Hill,Best Southwest/Oak Cliff/Grand Prairie,4243,28.2,43.5,28.94,"$85,219",-96.8885646917642,32.7381157682348
48113017305,Dallas County,Census Tract 173.05,Mesquite,Garland/Mesquite,9675,31.4,61.0800018310547,34.1,"$157,139",-96.5363457161966,32.7287435772125
48439114103,Tarrant County,Census Tract 1141.03,Fort Worth,,21880,33.4,60.4199981689453,36.12,"$181,361",-97.3811575139623,32.9431807787011
48439105703,Tarrant County,Census Tract 1057.03,Fort Worth,,3791,23.7,45.060001373291,25.63,"$124,159",-97.3639705010099,32.65473703367
48439106511,Tarrant County,Census Tract 1065.11,Fort Worth,,7206,28.4,57.0800018310547,30.94,"$120,445",-97.1918408206984,32.7695764447406
48113020200,Dallas County,Census Tract 202,Dallas,Best Southwest/Oak Cliff/Grand Prairie,3691,,36.4799995422363,26.07,"$67,283",-96.7293974520753,32.6857872707197
48439111012,Tarrant County,Census Tract 1110.12,Fort Worth,,8377,27.1,60.939998626709,34.17,"$125,304",-97.3622777389921,32.6247307637114
48439105503,Tarrant County,Census Tract 1055.03,Fort Worth,,5898,24.7,42.9099998474121,33.55,"$134,589",-97.3970216527175,32.6533881705325
48113018110,Dallas County,Census Tract 181.10,Garland,Garland/Mesquite,4938,24.6,51.2099990844727,35.95,"$198,235",-96.6028399343803,32.8807374301559
48439110302,Tarrant County,Census Tract 1103.02,Haltom City,,5160,30.4,43.7099990844727,24.04,"$75,316",-97.2825174488817,32.7877753802116
48121021202,Denton County,Census Tract 212.02,Denton,,4223,21.3,36.5200004577637,24.19,"$104,318",-97.1181251048619,33.2037786681824
48439111010,Tarrant County,Census Tract 1110.10,Tarrant County,,3043,,62.7200012207031,30.29,"$239,268",-97.4902642357969,32.59958552758
48439121609,Tarrant County,Census Tract 1216.09,Arlington,,6070,26.3,62.6199989318848,44.14,"$227,241",-97.2128006203716,32.6899281281488
48439113812,Tarrant County,Census Tract 1138.12,Keller,,5249,27,59.2099990844727,39.72,"$206,270",-97.2470185456089,32.9033819393147
48439111553,Tarrant County,Census Tract 1115.53,Arlington,,4103,24.8,39.8499984741211,27.77,"$137,021",-97.1398970181358,32.682416191253
48113010805,Dallas County,Census Tract 108.05,Dallas,Best Southwest/Oak Cliff/Grand Prairie,5455,29.6,32.5900001525879,19.28,"$118,188",-96.8794142816998,32.7115249480917
48113001301,Dallas County,Census Tract 13.01,Dallas,White Rock/East Dallas,2489,,29.7299995422363,17.08,"$216,139",-96.7527966564763,32.8060919055458
48439121704,Tarrant County,Census Tract 1217.04,Arlington,,3576,23.8,36.9000015258789,21.5,"$85,786",-97.1041093590865,32.7528241824579
48121021619,Denton County,Census Tract 216.19,Lewisville,Lewisville/Flower Mound/Highland Village,2654,20.5,45.060001373291,25.03,"$99,472",-96.970700615879,33.0268701087126
48439111529,Tarrant County,Census Tract 1115.29,Arlington,,3945,24.3,59.9599990844727,43.38,"$164,405",-97.1752685230099,32.6975652333309
48113008703,Dallas County,Census Tract 87.03,Dallas,Best Southwest/Oak Cliff/Grand Prairie,2667,,38.2900009155273,19.93,"$57,585",-96.7825882436232,32.703042572792
48439106510,Tarrant County,Census Tract 1065.10,Fort Worth,,8114,25.9,61.0699996948242,34.09,"$150,133",-97.1958841730822,32.7929801825403
48439111505,Tarrant County,Census Tract 1115.05,Arlington,,3955,23.6,51.2599983215332,32.43,"$140,429",-97.1575033658509,32.7284267882172
48439100201,Tarrant County,Census Tract 1002.01,Fort Worth,,4633,27.8,38.7000007629395,27,"$72,980",-97.3317412269392,32.8029824688494
48113016521,Dallas County,Census Tract 165.21,Dallas,Best Southwest/Oak Cliff/Grand Prairie,5593,26.2,47.2799987792969,25.71,"$145,168",-96.9529878263661,32.6822614509039
48113018111,Dallas County,Census Tract 181.11,Garland,Garland/Mesquite,6520,26.1,58.5800018310547,35.77,"$119,653",-96.6183125997159,32.8677535601871
48121021612,Denton County,Census Tract 216.12,Carrollton,Carrollton/Farmers Branch/Addison,3947,22.6,56.1199989318848,36.18,"$180,019",-96.9043812140266,33.0053579778009
48439111536,Tarrant County,Census Tract 1115.36,Grand Prairie,Best Southwest/Oak Cliff/Grand Prairie,3384,27.6,41.8199996948242,24.3,"$142,259",-97.049575626829,32.6987740848451
48439110906,Tarrant County,Census Tract 1109.06,Benbrook,,4452,27.4,51.7099990844727,37.72,"$117,836",-97.4768239411934,32.650686956889
48113006502,Dallas County,Census Tract 65.02,Dallas,Best Southwest/Oak Cliff/Grand Prairie,3800,27.3,40.939998626709,24.12,"$82,217",-96.883785959432,32.722558817421
48439113110,Tarrant County,Census Tract 1131.10,Arlington,,4275,23.7,36.6800003051758,21.17,"$93,266",-97.091328935906,32.7673018438876
48439106503,Tarrant County,Census Tract 1065.03,Fort Worth,,5120,24,51.939998626709,28.49,"$112,013",-97.2083262745512,32.7524670187204
48113000603,Dallas County,Census Tract 6.03,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,3398,19.3,33.7999992370605,21.34,"$259,559",-96.8101797870231,32.8189871745327
48085031657,Collin County,Census Tract 316.57,Plano,Plano/Murphy/Wylie,1403,22.5,33.8300018310547,21.38,"$347,727",-96.8106857729375,33.0834925181754
48439113921,Tarrant County,Census Tract 1139.21,Tarrant County,,22198,30.6,61.0699996948242,34.09,"$180,613",-97.2717258360193,32.915406436585
48113019041,Dallas County,Census Tract 190.41,Richardson,Richardson/Far North Dallas/Lake Highlands,2838,20.9,58.8499984741211,37.68,"$210,238",-96.727201100894,32.9287945007555
48113010602,Dallas County,Census Tract 106.02,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,3135,,33.8699989318848,20.21,"$71,102",-96.9152544177213,32.7722448972587
48439106513,Tarrant County,Census Tract 1065.13,Fort Worth,,2928,,60.7700004577637,34.28,"$105,000",-97.1908264815198,32.7376038195449
48113017702,Dallas County,Census Tract 177.02,Mesquite,Garland/Mesquite,7796,28.8,52.1500015258789,29.6,"$131,866",-96.5910108638523,32.7776187878502
48439104503,Tarrant County,Census Tract 1045.03,Fort Worth,,2633,,40.9700012207031,24.13,"$68,571",-97.3261541003781,32.6914447064403
48439113104,Tarrant County,Census Tract 1131.04,Arlington,,3183,25.7,32.7299995422363,18.65,"$275,000",-97.0884397709631,32.777832547047
48439113928,Tarrant County,Census Tract 1139.28,Fort Worth,,8823,30.8,61.0699996948242,34.09,"$154,022",-97.2615699793602,32.9681431273362
48439122700,Tarrant County,Census Tract 1227,Arlington,,4868,24.1,45.1100006103516,24.33,"$120,022",-97.1234654272501,32.713967363341
48439110102,Tarrant County,Census Tract 1101.02,Haltom City,,4232,26.4,53.6300010681152,30.32,"$85,950",-97.265669421883,32.8078410295588
48113018136,Dallas County,Census Tract 181.36,Rowlett,Rockwall/Rowlett,7725,28.7,63.7200012207031,41.25,"$215,742",-96.5649200446789,32.8824739595872
48439113632,Tarrant County,Census Tract 1136.32,Grapevine,,4938,22.3,61.5400009155273,45.5,"$312,288",-97.1137903732431,32.903097996202
48439100202,Tarrant County,Census Tract 1002.02,Fort Worth,,5546,31.5,41.0099983215332,24.14,"$66,179",-97.3383210074581,32.7958921537577
48113009104,Dallas County,Census Tract 91.04,Dallas,Garland/Mesquite,3535,33.4,49.4500007629395,29.31,"$76,295",-96.6918432984898,32.7454628507708
48439111409,Tarrant County,Census Tract 1114.09,Arlington,,5262,31.1,59.8699989318848,41.54,"$216,423",-97.154392950159,32.6359402803986
48113013719,Dallas County,Census Tract 137.19,Carrollton,Carrollton/Farmers Branch/Addison,3564,,54.810001373291,33.01,"$206,474",-96.9135127955083,32.982693316491
48085031313,Collin County,Census Tract 313.13,Parker,Allen/Frisco/McKinney,12958,28.2,58.5499992370605,41.63,"$327,025",-96.6116731919167,33.0493073359985
48113019021,Dallas County,Census Tract 190.21,Garland,Garland/Mesquite,7065,28.1,53.2599983215332,31.32,"$126,650",-96.6567808620865,32.937806723868
48113017303,Dallas County,Census Tract 173.03,Mesquite,Garland/Mesquite,7782,26.8,60.8499984741211,34.22,"$118,923",-96.5761071942482,32.7561225652595
48439113112,Tarrant County,Census Tract 1131.12,Arlington,,2925,21.2,41.4099998474121,20.07,"$222,414",-97.1098026628435,32.7690101578353
48439113920,Tarrant County,Census Tract 1139.20,Fort Worth,,5428,30.6,58.560001373291,41.62,"$181,336",-97.266090058688,32.8856305347576
48113015800,Dallas County,Census Tract 158,Grand Prairie,Best Southwest/Oak Cliff/Grand Prairie,2444,,46.75,27.49,"$75,392",-96.942936266105,32.7578645669761
48085030305,Collin County,Census Tract 303.05,Collin County,Allen/Frisco/McKinney,9012,32.5,58.7099990844727,39.03,"$203,585",-96.7575025885713,33.3221665699236
48113018120,Dallas County,Census Tract 181.20,Garland,Garland/Mesquite,4726,34.8,60.9700012207031,34.19,"$139,168",-96.5940812958317,32.933827324899
48113018802,Dallas County,Census Tract 188.02,Garland,Garland/Mesquite,946,,48.5999984741211,21.7,"$97,321",-96.6406150287384,32.9128806477384
48113016605,Dallas County,Census Tract 166.05,Dallas,Best Southwest/Oak Cliff/Grand Prairie,7228,33.4,35.6300010681152,16.32,"$77,099",-96.8505990900402,32.6335948557302
48439105800,Tarrant County,Census Tract 1058,Fort Worth,,4425,,43.9799995422363,25.82,"$74,854",-97.3427868082985,32.6653854379533
48439106102,Tarrant County,Census Tract 1061.02,Fort Worth,,3758,,58.9599990844727,31.22,"$45,465",-97.251037871842,32.6766027191548
48121020601,Denton County,Census Tract 206.01,Denton,,4852,,38.4500007629395,17.1,"$106,250",-97.1207268312757,33.2275243770617
48439111531,Tarrant County,Census Tract 1115.31,Arlington,,4451,26.7,60.3699989318848,39.62,"$152,525",-97.1774687338285,32.6686995528996
48113014116,Dallas County,Census Tract 141.16,Irving,,4591,,32.0200004577637,16.88,"$173,235",-97.0151965419601,32.8472395875854
48439104504,Tarrant County,Census Tract 1045.04,Fort Worth,,3441,,40.9300003051758,24.12,"$64,590",-97.3112667221603,32.6913768513744
48113016621,Dallas County,Census Tract 166.21,DeSoto,Best Southwest/Oak Cliff/Grand Prairie,5400,28.6,61.6199989318848,33.96,"$120,459",-96.839843016925,32.568649072787
48439111552,Tarrant County,Census Tract 1115.52,Arlington,,3361,24.8,59.3400001525879,39.25,"$142,217",-97.1393827490207,32.6936850274748
48439111514,Tarrant County,Census Tract 1115.14,Arlington,,6614,27.3,60.7599983215332,34.28,"$121,206",-97.0842150636068,32.6632910728006
48113007811,Dallas County,Census Tract 78.11,Dallas,Richardson/Far North Dallas/Lake Highlands,4653,,33.7000007629395,15.76,"$134,884",-96.7232123198022,32.8989901262343
48113002100,Dallas County,Census Tract 21,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,1308,,33.7999992370605,21.37,$0,-96.8028978022006,32.7842490248845
48121020203,Denton County,Census Tract 202.03,Denton County,,5055,28.7,56.0499992370605,32.83,"$119,947",-97.1469469072684,33.3488447173613
48439105406,Tarrant County,Census Tract 1054.06,Fort Worth,,5136,19.3,39.2400016784668,26.28,"$303,261",-97.4253140955298,32.6980809602958
48439104100,Tarrant County,Census Tract 1041,Fort Worth,,3539,25.4,49.0499992370605,28.82,"$135,630",-97.3376554707769,32.7232203767122
48113011702,Dallas County,Census Tract 117.02,Dallas,Garland/Mesquite,5464,30.9,51.2999992370605,30.6,"$79,683",-96.6410120628391,32.7050419678289
48113008604,Dallas County,Census Tract 86.04,Dallas,Best Southwest/Oak Cliff/Grand Prairie,2964,,14.5600004196167,13.43,"$43,605",-96.770074125839,32.7174151880711
48113003800,Dallas County,Census Tract 38,Dallas,White Rock/East Dallas,2020,,34.2999992370605,13.21,"$58,598",-96.7559942593506,32.7576031383918
48113004600,Dallas County,Census Tract 46,Dallas,Best Southwest/Oak Cliff/Grand Prairie,1747,,47.5400009155273,31.12,"$183,537",-96.8436220270502,32.7468975505278
48113014115,Dallas County,Census Tract 141.15,Irving,,6672,21.2,56.1500015258789,33.46,"$131,959",-97.0006115513442,32.8469532900242
48439104604,Tarrant County,Census Tract 1046.04,Fort Worth,,2605,,33.6199989318848,20.53,"$56,517",-97.28861137716,32.7118110407945
48113019038,Dallas County,Census Tract 190.38,Richardson,Richardson/Far North Dallas/Lake Highlands,1088,23.8,38.8199996948242,21.09,$0,-96.7096653699126,32.9713474152407
48113007202,Dallas County,Census Tract 72.02,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,7652,33.5,24.1200008392334,12.5,"$84,639",-96.8652627708443,32.8618881912481
48439122001,Tarrant County,Census Tract 1220.01,Arlington,,4234,24.3,56.3899993896484,33.61,"$83,333",-97.07139184223,32.7243833178952
48113014132,Dallas County,Census Tract 141.32,Irving,Irving/Coppell,2238,19.9,43.5400009155273,27.07,"$244,764",-96.9480688588575,32.943759994882
48085030530,Collin County,Census Tract 305.30,McKinney,Allen/Frisco/McKinney,6155,33.4,58.5800018310547,41.63,"$214,292",-96.6897906072296,33.1860676886312
48113014602,Dallas County,Census Tract 146.02,Irving,Irving/Coppell,4591,23,38.2200012207031,21.49,"$98,798",-96.9390859274171,32.8263357353273
48113018139,Dallas County,Census Tract 181.39,Rowlett,Rockwall/Rowlett,7076,29.9,60.939998626709,34.2,"$164,745",-96.5788389042908,32.9274854727761
48439111404,Tarrant County,Census Tract 1114.04,Kennedale,,8310,23.2,46.3499984741211,28.31,"$203,383",-97.2079871377302,32.6478814635373
48439113407,Tarrant County,Census Tract 1134.07,Hurst,,5757,27,40.4300003051758,20.03,"$115,644",-97.158651057544,32.81508232394
48113016623,Dallas County,Census Tract 166.23,Glenn Heights,Best Southwest/Oak Cliff/Grand Prairie,5759,28.6,63.5099983215332,34.67,"$139,982",-96.882480485098,32.5614776193628
48113013101,Dallas County,Census Tract 131.01,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,2917,,51.7599983215332,48.72,"$410,065",-96.7789377181867,32.9027136383611
48121021737,Denton County,Census Tract 217.37,Lewisville,Lewisville/Flower Mound/Highland Village,4619,24.1,38.2700004577637,22.88,"$245,225",-96.9919451210967,32.9931809880043
48439106502,Tarrant County,Census Tract 1065.02,Fort Worth,,2527,,50,31.71,"$123,720",-97.2263635421863,32.7541735684891
48439122600,Tarrant County,Census Tract 1226,Arlington,,3875,22.7,52.4099998474121,35.06,"$146,939",-97.1401561763246,32.7143456667934
48113019037,Dallas County,Census Tract 190.37,Richardson,Richardson/Far North Dallas/Lake Highlands,3423,23.4,61.7599983215332,36.02,"$169,333",-96.690076919059,32.9657484325173
48113005000,Dallas County,Census Tract 50,Dallas,Best Southwest/Oak Cliff/Grand Prairie,4356,27.7,31.4599990844727,19.93,"$75,416",-96.8303580636342,32.7384312622187
48439111546,Tarrant County,Census Tract 1115.46,Arlington,,6390,23.1,61.7700004577637,39.77,"$166,247",-97.1761380342194,32.681214943188
48113017814,Dallas County,Census Tract 178.14,Mesquite,Garland/Mesquite,5207,28.8,58.75,36.34,"$153,982",-96.6034299611902,32.8025121581129
48085030526,Collin County,Census Tract 305.26,McKinney,Allen/Frisco/McKinney,8267,33.4,58.5699996948242,41.63,"$307,823",-96.7116609701573,33.2107674029717
48439110703,Tarrant County,Census Tract 1107.03,White Settlement,,4893,,49.5999984741211,23.77,"$89,732",-97.4703097916318,32.7480949711914
48085031613,Collin County,Census Tract 316.13,Plano,Plano/Murphy/Wylie,5522,24.5,63.4199981689453,43.08,"$200,000",-96.7426208822254,33.0490168254058
48113015100,Dallas County,Census Tract 151,Irving,Irving/Coppell,6473,23.5,52.6100006103516,30.12,"$120,303",-96.9500803564319,32.7957693330843
48113019042,Dallas County,Census Tract 190.42,Garland,Garland/Mesquite,4887,26.2,60.0699996948242,36.69,"$177,341",-96.6532036101984,32.9746936346594
48113016409,Dallas County,Census Tract 164.09,Grand Prairie,Best Southwest/Oak Cliff/Grand Prairie,3350,32,62.0900001525879,41.34,"$179,605",-96.9873535358931,32.6820308579801
48439113513,Tarrant County,Census Tract 1135.13,Euless,,5534,21.2,54.1599998474121,31.96,"$145,708",-97.0787216399694,32.8292290308095
48439105507,Tarrant County,Census Tract 1055.07,Fort Worth,,6523,21.6,47.25,36.38,"$405,081",-97.4320378965883,32.6642689844171
48113010500,Dallas County,Census Tract 105,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,2845,,41.0299987792969,24.14,"$76,438",-96.8862541652334,32.7769242765279
48121021304,Denton County,Census Tract 213.04,Denton,,5994,25,55.7700004577637,32.99,"$263,026",-97.1319792515067,33.1728085506323
48113012301,Dallas County,Census Tract 123.01,Dallas,White Rock/East Dallas,4442,29.2,51.7700004577637,29.86,"$98,048",-96.6747410867193,32.8174528823418
48439111003,Tarrant County,Census Tract 1110.03,Edgecliff Village,,2988,27.3,55.7900009155273,41.04,"$134,864",-97.3405158045979,32.6556160208331
48113018130,Dallas County,Census Tract 181.30,Mesquite,Garland/Mesquite,4210,30.1,47.310001373291,25.71,"$126,545",-96.6257796585873,32.836198781503
48113019211,Dallas County,Census Tract 192.11,Richardson,Richardson/Far North Dallas/Lake Highlands,5158,23.6,51.5299987792969,32.48,"$146,950",-96.7321526627962,32.9694859003876
48439121605,Tarrant County,Census Tract 1216.05,Arlington,,3024,21,46.060001373291,30.51,"$135,321",-97.1259364850649,32.7473715316938
48113016606,Dallas County,Census Tract 166.06,Duncanville,Best Southwest/Oak Cliff/Grand Prairie,7134,29.2,57.4799995422363,33.62,"$126,167",-96.8864877720371,32.628884732567
48121021525,Denton County,Census Tract 215.25,Frisco,Allen/Frisco/McKinney,8568,32,58.560001373291,41.63,"$303,063",-96.8715680229306,33.1401130116586
48439113630,Tarrant County,Census Tract 1136.30,Bedford,,3590,,48.6399993896484,30.3,"$155,380",-97.1430217540868,32.8477432675954
48085031635,Collin County,Census Tract 316.35,Plano,Plano/Murphy/Wylie,4071,27.9,47.5900001525879,29.51,"$149,346",-96.7048309350621,33.0628959228495
